,회사ID,년도,월,연월,월별_연금보험료,월별_직원수,연매출액,전년도(기록연도)_대비_매출액_증감률,연평균_직원수,전년도(기록연도)_대비_직원수_증감률
6505,448247,2016,02,201602,1964700,8,8675194,0.0,8.0,0.0
6506,448247,2016,03,201603,1856700,7,8675194,0.0,8.0,0.0
6507,448247,2016,04,201604,1856700,7,8675194,0.0,8.0,0.0
6508,448247,2016,05,201605,2027700,7,8675194,0.0,8.0,0.0
6509,448247,2016,06,201606,2515140,9,8675194,0.0,8.0,0.0
6510,448247,2016,07,201607,2569400,9,8675194,0.0,8.0,0.0
6511,448247,2016,08,201608,2178800,8,8675194,0.0,8.0,0.0
6512,448247,2016,09,201609,2178800,8,8675194,0.0,8.0,0.0
6513,448247,2016,10,201610,2178800,8,8675194,0.0,8.0,0.0
6514,448247,2016,11,201611,2178800,8,8675194,0.0,8.0,0.0
6515,448247,2016,12,201612,2403800,9,8675194,0.0,8.0,0.0
6516,448247,2018,01,201801,3109820,12,22432972,1.5858755435325134,12.833333333333334,0.6041666666666667
6517,448247,2018,02,201802,3693920,14,22432972,0.0,12.833333333333334,0.6041666666666667
6518,448247,2018,03,201803,3693920,14,22432972,0.0,12.833333333333334,0.6041666666666667
6519,448247,2018,04,201804,3348320,13,22432972,0.0,12.833333333333334,0.6041666666666667
6520,448247,2018,05,201805,3454080,13,22432972,0.0,12.833333333333334,0.6041666666666667
6521,448247,2018,06,201806,3460920,14,22432972,0.0,12.833333333333334,0.6041666666666667
6522,448247,2018,07,201807,3536060,14,22432972,0.0,12.833333333333334,0.6041666666666667
6523,448247,2018,08,201808,2606000,11,22432972,0.0,12.833333333333334,0.6041666666666667
6524,448247,2018,09,201809,2723260,13,22432972,0.0,12.833333333333334,0.6041666666666667
6525,448247,2018,10,201810,2567300,12,22432972,0.0,12.833333333333334,0.6041666666666667
6526,448247,2018,11,201811,2528860,12,22432972,0.0,12.833333333333334,0.6041666666666667
6527,448247,2018,12,201812,2528860,12,22432972,0.0,12.833333333333334,0.6041666666666667
6528,448656,2016,01,201601,917720,4,941180,,6.833333333333333,
6529,448656,2016,02,201602,1263860,5,941180,0.0,6.833333333333333,
6530,448656,2016,03,201603,1759760,7,941180,0.0,6.833333333333333,
6531,448656,2016,04,201604,1929140,8,941180,0.0,6.833333333333333,
6532,448656,2016,05,201605,1929140,8,941180,0.0,6.833333333333333,
6533,448656,2016,06,201606,1790720,7,941180,0.0,6.833333333333333,
6534,448656,2016,07,201607,1728800,7,941180,0.0,6.833333333333333,
6535,448656,2016,08,201608,1728800,7,941180,0.0,6.833333333333333,
6536,448656,2016,09,201609,1728800,7,941180,0.0,6.833333333333333,
6537,448656,2016,10,201610,1728800,7,941180,0.0,6.833333333333333,
6538,448656,2016,11,201611,1728800,7,941180,0.0,6.833333333333333,
6539,448656,2016,12,201612,1929500,8,941180,0.0,6.833333333333333,
6540,448656,2017,01,201701,1929500,8,1635948,0.7381882317941308,12.416666666666666,0.8170731707317074
6541,448656,2017,02,201702,2398120,11,1635948,0.0,12.416666666666666,0.8170731707317074
6542,448656,2017,03,201703,2578120,12,1635948,0.0,12.416666666666666,0.8170731707317074
6543,448656,2017,04,201704,2370500,11,1635948,0.0,12.416666666666666,0.8170731707317074
6544,448656,2017,05,201705,2605840,12,1635948,0.0,12.416666666666666,0.8170731707317074
6545,448656,2017,06,201706,2771980,13,1635948,0.0,12.416666666666666,0.8170731707317074
6546,448656,2017,07,201707,2918120,13,1635948,0.0,12.416666666666666,0.8170731707317074
6547,448656,2017,08,201708,2918120,13,1635948,0.0,12.416666666666666,0.8170731707317074
6548,448656,2017,09,201709,3143120,14,1635948,0.0,12.416666666666666,0.8170731707317074
6549,448656,2017,10,201710,3143120,14,1635948,0.0,12.416666666666666,0.8170731707317074
6550,448656,2017,11,201711,3143120,14,1635948,0.0,12.416666666666666,0.8170731707317074
6551,448656,2017,12,201712,3143120,14,1635948,0.0,12.416666666666666,0.8170731707317074
6552,448656,2018,01,201801,3143120,14,1650046,0.00861763332330856,15.0,0.20805369127516782
6553,448656,2018,02,201802,3143120,14,1650046,0.0,15.0,0.20805369127516782
6554,448656,2018,03,201803,3143120,14,1650046,0.0,15.0,0.20805369127516782
6555,448656,2018,04,201804,3361100,14,1650046,0.0,15.0,0.20805369127516782
6556,448656,2018,05,201805,3305760,14,1650046,0.0,15.0,0.20805369127516782
6557,448656,2018,06,201806,3305760,14,1650046,0.0,15.0,0.20805369127516782
6558,448656,2018,07,201807,4325800,15,1650046,0.0,15.0,0.20805369127516782
6559,448656,2018,08,201808,4325800,15,1650046,0.0,15.0,0.20805369127516782
6560,448656,2018,09,201809,4325800,15,1650046,0.0,15.0,0.20805369127516782
6561,448656,2018,10,201810,4325800,15,1650046,0.0,15.0,0.20805369127516782
6562,448656,2018,11,201811,5284480,18,1650046,0.0,15.0,0.20805369127516782
6563,448656,2018,12,201812,5284480,18,1650046,0.0,15.0,0.20805369127516782
6564,449418,2015,11,201511,1283580,10,793913,,10.5,
6565,449418,2015,12,201512,1441080,11,793913,0.0,10.5,
6566,449418,2016,01,201601,1441080,11,1176780,0.48225309322306087,10.583333333333334,0.007936507936507908
6567,449418,2016,02,201602,1448100,11,1176780,0.0,10.583333333333334,0.007936507936507908
6568,449418,2016,03,201603,1562400,12,1176780,0.0,10.583333333333334,0.007936507936507908
6569,449418,2016,04,201604,1351800,10,1176780,0.0,10.583333333333334,0.007936507936507908
6570,449418,2016,05,201605,1477800,11,1176780,0.0,10.583333333333334,0.007936507936507908
6571,449418,2016,06,201606,1363500,10,1176780,0.0,10.583333333333334,0.007936507936507908
6572,449418,2016,07,201607,1376220,10,1176780,0.0,10.583333333333334,0.007936507936507908
6573,449418,2016,08,201608,1538220,11,1176780,0.0,10.583333333333334,0.007936507936507908
6574,449418,2016,09,201609,1538220,11,1176780,0.0,10.583333333333334,0.007936507936507908
6575,449418,2016,10,201610,1409800,10,1176780,0.0,10.583333333333334,0.007936507936507908
6576,449418,2016,11,201611,1409800,10,1176780,0.0,10.583333333333334,0.007936507936507908
6577,449418,2016,12,201612,1409800,10,1176780,0.0,10.583333333333334,0.007936507936507908
6578,449418,2018,01,201801,1893520,13,1235634,0.05001274664763167,12.333333333333334,0.16535433070866135
6579,449418,2018,02,201802,1893520,13,1235634,0.0,12.333333333333334,0.16535433070866135
6580,449418,2018,03,201803,1795240,13,1235634,0.0,12.333333333333334,0.16535433070866135
6581,449418,2018,04,201804,1651240,12,1235634,0.0,12.333333333333334,0.16535433070866135
6582,449418,2018,05,201805,1651240,12,1235634,0.0,12.333333333333334,0.16535433070866135
6583,449418,2018,06,201806,1651240,12,1235634,0.0,12.333333333333334,0.16535433070866135
6584,449418,2018,07,201807,2128260,14,1235634,0.0,12.333333333333334,0.16535433070866135
6585,449418,2018,08,201808,2138240,14,1235634,0.0,12.333333333333334,0.16535433070866135
6586,449418,2018,09,201809,1848180,12,1235634,0.0,12.333333333333334,0.16535433070866135
6587,449418,2018,10,201810,1745500,11,1235634,0.0,12.333333333333334,0.16535433070866135
6588,449418,2018,11,201811,1745500,11,1235634,0.0,12.333333333333334,0.16535433070866135
6589,449418,2018,12,201812,1745500,11,1235634,0.0,12.333333333333334,0.16535433070866135
6590,450139,2015,11,201511,500040,3,788365,,3.0,
6591,450139,2015,12,201512,500040,3,788365,0.0,3.0,
6592,450139,2016,01,201601,500040,3,1046374,0.32727099757092204,3.9166666666666665,0.3055555555555556
6593,450139,2016,02,201602,500040,3,1046374,0.0,3.9166666666666665,0.3055555555555556
6594,450139,2016,03,201603,635040,4,1046374,0.0,3.9166666666666665,0.3055555555555556
6595,450139,2016,04,201604,635040,4,1046374,0.0,3.9166666666666665,0.3055555555555556
6596,450139,2016,05,201605,635040,4,1046374,0.0,3.9166666666666665,0.3055555555555556
6597,450139,2016,06,201606,635040,4,1046374,0.0,3.9166666666666665,0.3055555555555556
6598,450139,2016,07,201607,646380,4,1046374,0.0,3.9166666666666665,0.3055555555555556
6599,450139,2016,08,201608,646380,4,1046374,0.0,3.9166666666666665,0.3055555555555556
6600,450139,2016,09,201609,646380,4,1046374,0.0,3.9166666666666665,0.3055555555555556
6601,450139,2016,10,201610,646380,4,1046374,0.0,3.9166666666666665,0.3055555555555556
6602,450139,2016,11,201611,646380,4,1046374,0.0,3.9166666666666665,0.3055555555555556
6603,450139,2016,12,201612,790380,5,1046374,0.0,3.9166666666666665,0.3055555555555556
6604,450139,2018,01,201801,996640,5,3741043,2.575244606612932,10.666666666666666,1.7234042553191489
6605,450139,2018,02,201802,1455640,7,3741043,0.0,10.666666666666666,1.7234042553191489
6606,450139,2018,03,201803,1293640,6,3741043,0.0,10.666666666666666,1.7234042553191489
6607,450139,2018,04,201804,1898060,9,3741043,0.0,10.666666666666666,1.7234042553191489
6608,450139,2018,05,201805,1898060,9,3741043,0.0,10.666666666666666,1.7234042553191489
6609,450139,2018,06,201806,2416980,12,3741043,0.0,10.666666666666666,1.7234042553191489
6610,450139,2018,07,201807,2615980,12,3741043,0.0,10.666666666666666,1.7234042553191489
6611,450139,2018,08,201808,3000000,14,3741043,0.0,10.666666666666666,1.7234042553191489
6612,450139,2018,09,201809,3000000,14,3741043,0.0,10.666666666666666,1.7234042553191489
6613,450139,2018,10,201810,3000000,14,3741043,0.0,10.666666666666666,1.7234042553191489
6614,450139,2018,11,201811,2781040,13,3741043,0.0,10.666666666666666,1.7234042553191489
6615,450139,2018,12,201812,2781040,13,3741043,0.0,10.666666666666666,1.7234042553191489
6616,452733,2015,11,201511,1161160,4,171188,,4.0,
6617,452733,2015,12,201512,1161160,4,171188,0.0,4.0,
6618,452733,2016,01,201601,1161160,4,668829,2.906985302708134,6.75,0.6875
6619,452733,2016,02,201602,1324680,5,668829,0.0,6.75,0.6875
6620,452733,2016,03,201603,1781500,8,668829,0.0,6.75,0.6875
6621,452733,2016,04,201604,2253980,10,668829,0.0,6.75,0.6875
6622,452733,2016,05,201605,1992980,9,668829,0.0,6.75,0.6875
6623,452733,2016,06,201606,1992980,9,668829,0.0,6.75,0.6875
6624,452733,2016,07,201607,1613300,7,668829,0.0,6.75,0.6875
6625,452733,2016,08,201608,1613300,7,668829,0.0,6.75,0.6875
6626,452733,2016,09,201609,1186980,5,668829,0.0,6.75,0.6875
6627,452733,2016,10,201610,1354380,6,668829,0.0,6.75,0.6875
6628,452733,2016,11,201611,1354380,6,668829,0.0,6.75,0.6875
6629,452733,2016,12,201612,1153420,5,668829,0.0,6.75,0.6875
6630,452733,2018,01,201801,1050100,5,1046811,0.565139968512131,7.583333333333333,0.12345679012345667
6631,452733,2018,02,201802,1095100,6,1046811,0.0,7.583333333333333,0.12345679012345667
6632,452733,2018,03,201803,1529160,8,1046811,0.0,7.583333333333333,0.12345679012345667
6633,452733,2018,04,201804,1231620,6,1046811,0.0,7.583333333333333,0.12345679012345667
6634,452733,2018,05,201805,1390640,7,1046811,0.0,7.583333333333333,0.12345679012345667
6635,452733,2018,06,201806,1390640,7,1046811,0.0,7.583333333333333,0.12345679012345667
6636,452733,2018,07,201807,1322520,7,1046811,0.0,7.583333333333333,0.12345679012345667
6637,452733,2018,08,201808,1767580,10,1046811,0.0,7.583333333333333,0.12345679012345667
6638,452733,2018,09,201809,2126040,10,1046811,0.0,7.583333333333333,0.12345679012345667
6639,452733,2018,10,201810,1910040,9,1046811,0.0,7.583333333333333,0.12345679012345667
6640,452733,2018,11,201811,1798600,8,1046811,0.0,7.583333333333333,0.12345679012345667
6641,452733,2018,12,201812,1798600,8,1046811,0.0,7.583333333333333,0.12345679012345667
6642,452981,2015,11,201511,1707360,8,313428,,8.0,
6643,452981,2015,12,201512,1707360,8,313428,0.0,8.0,
6644,452981,2016,01,201601,1707360,8,439797,0.4031835062598108,8.083333333333334,0.01041666666666674
6645,452981,2016,02,201602,1707360,8,439797,0.0,8.083333333333334,0.01041666666666674
6646,452981,2016,03,201603,1423320,7,439797,0.0,8.083333333333334,0.01041666666666674
6647,452981,2016,04,201604,1423320,7,439797,0.0,8.083333333333334,0.01041666666666674
6648,452981,2016,05,201605,1590080,8,439797,0.0,8.083333333333334,0.01041666666666674
6649,452981,2016,06,201606,1590080,8,439797,0.0,8.083333333333334,0.01041666666666674
6650,452981,2016,07,201607,1567200,8,439797,0.0,8.083333333333334,0.01041666666666674
6651,452981,2016,08,201608,1567200,8,439797,0.0,8.083333333333334,0.01041666666666674
6652,452981,2016,09,201609,1542820,8,439797,0.0,8.083333333333334,0.01041666666666674
6653,452981,2016,10,201610,1709580,9,439797,0.0,8.083333333333334,0.01041666666666674
6654,452981,2016,11,201611,1709580,9,439797,0.0,8.083333333333334,0.01041666666666674
6655,452981,2016,12,201612,1709580,9,439797,0.0,8.083333333333334,0.01041666666666674
6656,452981,2018,01,201801,1862320,10,445163,0.012201083681789626,8.833333333333334,0.09278350515463907
6657,452981,2018,02,201802,1862320,10,445163,0.0,8.833333333333334,0.09278350515463907
6658,452981,2018,03,201803,1862320,10,445163,0.0,8.833333333333334,0.09278350515463907
6659,452981,2018,04,201804,1862320,10,445163,0.0,8.833333333333334,0.09278350515463907
6660,452981,2018,05,201805,1862320,10,445163,0.0,8.833333333333334,0.09278350515463907
6661,452981,2018,06,201806,1537880,8,445163,0.0,8.833333333333334,0.09278350515463907
6662,452981,2018,07,201807,1617560,8,445163,0.0,8.833333333333334,0.09278350515463907
6663,452981,2018,08,201808,1617560,8,445163,0.0,8.833333333333334,0.09278350515463907
6664,452981,2018,09,201809,1617560,8,445163,0.0,8.833333333333334,0.09278350515463907
6665,452981,2018,10,201810,1617560,8,445163,0.0,8.833333333333334,0.09278350515463907
6666,452981,2018,11,201811,1617560,8,445163,0.0,8.833333333333334,0.09278350515463907
6667,452981,2018,12,201812,1617560,8,445163,0.0,8.833333333333334,0.09278350515463907
6668,456224,2015,12,201512,535660,3,720025,,3.0,
6669,456224,2016,01,201601,535660,3,837004,0.1624651921808271,3.142857142857143,0.04761904761904767
6670,456224,2016,02,201602,535660,3,837004,0.0,3.142857142857143,0.04761904761904767
6671,456224,2016,03,201603,535660,3,837004,0.0,3.142857142857143,0.04761904761904767
6672,456224,2016,04,201604,535660,3,837004,0.0,3.142857142857143,0.04761904761904767
6673,456224,2016,05,201605,715660,4,837004,0.0,3.142857142857143,0.04761904761904767
6674,456224,2016,06,201606,554920,3,837004,0.0,3.142857142857143,0.04761904761904767
6675,456224,2016,07,201607,536560,3,837004,0.0,3.142857142857143,0.04761904761904767
6676,456224,2017,03,201703,485800,3,1328736,0.5874906213112483,4.0,0.2727272727272727
6677,456224,2017,04,201704,485800,3,1328736,0.0,4.0,0.2727272727272727
6678,456224,2017,05,201705,730600,5,1328736,0.0,4.0,0.2727272727272727
6679,456224,2017,06,201706,485800,3,1328736,0.0,4.0,0.2727272727272727
6680,456224,2017,07,201707,614040,7,1328736,0.0,4.0,0.2727272727272727
6681,456224,2017,08,201708,614040,7,1328736,0.0,4.0,0.2727272727272727
6682,456224,2017,09,201709,509640,3,1328736,0.0,4.0,0.2727272727272727
6683,456224,2017,10,201710,509640,3,1328736,0.0,4.0,0.2727272727272727
6684,456224,2017,11,201711,509640,3,1328736,0.0,4.0,0.2727272727272727
6685,456224,2017,12,201712,509640,3,1328736,0.0,4.0,0.2727272727272727
6686,456224,2018,01,201801,509640,3,1749339,0.3165436926522651,4.555555555555555,0.13888888888888884
6687,456224,2018,02,201802,509640,3,1749339,0.0,4.555555555555555,0.13888888888888884
6688,456224,2018,03,201803,1224240,8,1749339,0.0,4.555555555555555,0.13888888888888884
6689,456224,2018,04,201804,1082040,7,1749339,0.0,4.555555555555555,0.13888888888888884
6690,456224,2018,07,201807,758240,5,1749339,0.0,4.555555555555555,0.13888888888888884
6691,456224,2018,08,201808,758240,5,1749339,0.0,4.555555555555555,0.13888888888888884
6692,456224,2018,09,201809,472040,3,1749339,0.0,4.555555555555555,0.13888888888888884
6693,456224,2018,10,201810,472040,3,1749339,0.0,4.555555555555555,0.13888888888888884
6694,456224,2018,11,201811,676780,4,1749339,0.0,4.555555555555555,0.13888888888888884
6695,460942,2016,01,201601,1047960,5,447675,,5.0,
6696,460942,2016,02,201602,1047960,5,447675,0.0,5.0,
6697,460942,2016,03,201603,1047960,5,447675,0.0,5.0,
6698,460942,2016,04,201604,1047960,5,447675,0.0,5.0,
6699,460942,2016,05,201605,1047960,5,447675,0.0,5.0,
6700,460942,2016,06,201606,1047960,5,447675,0.0,5.0,
6701,460942,2016,07,201607,1260060,5,447675,0.0,5.0,
6702,460942,2016,08,201608,1260060,5,447675,0.0,5.0,
6703,460942,2016,09,201609,1260060,5,447675,0.0,5.0,
6704,460942,2016,10,201610,1260060,5,447675,0.0,5.0,
6705,460942,2016,11,201611,1260060,5,447675,0.0,5.0,
6706,460942,2016,12,201612,1260060,5,447675,0.0,5.0,
6707,460942,2017,01,201701,1260060,5,629948,0.40715474395487794,5.0,0.0
6708,460942,2017,02,201702,1260060,5,629948,0.0,5.0,0.0
6709,460942,2017,03,201703,1260060,5,629948,0.0,5.0,0.0
6710,460942,2017,04,201704,1260060,5,629948,0.0,5.0,0.0
6711,460942,2017,05,201705,1260060,5,629948,0.0,5.0,0.0
6712,460942,2017,06,201706,1260060,5,629948,0.0,5.0,0.0
6713,460942,2017,07,201707,1310480,5,629948,0.0,5.0,0.0
6714,460942,2017,08,201708,1310480,5,629948,0.0,5.0,0.0
6715,460942,2017,09,201709,1310480,5,629948,0.0,5.0,0.0
6716,460942,2017,10,201710,1310480,5,629948,0.0,5.0,0.0
6717,460942,2017,11,201711,1310480,5,629948,0.0,5.0,0.0
6718,460942,2017,12,201712,1310480,5,629948,0.0,5.0,0.0
6719,460942,2018,01,201801,1310480,5,778380,0.23562579768488834,5.0,0.0
6720,460942,2018,02,201802,1310480,5,778380,0.0,5.0,0.0
6721,460942,2018,03,201803,1310480,5,778380,0.0,5.0,0.0
6722,460942,2018,04,201804,1310480,5,778380,0.0,5.0,0.0
6723,460942,2018,05,201805,1310480,5,778380,0.0,5.0,0.0
6724,460942,2018,06,201806,1310480,5,778380,0.0,5.0,0.0
6725,460942,2018,07,201807,1386880,5,778380,0.0,5.0,0.0
6726,460942,2018,08,201808,1386880,5,778380,0.0,5.0,0.0
6727,460942,2018,09,201809,1386880,5,778380,0.0,5.0,0.0
6728,460942,2018,10,201810,1386880,5,778380,0.0,5.0,0.0
6729,460942,2018,11,201811,1386880,5,778380,0.0,5.0,0.0
6730,460942,2018,12,201812,1386880,5,778380,0.0,5.0,0.0
6731,469458,2015,12,201512,441895580,2642,97075344,,2642.0,
6732,469458,2016,01,201601,454592820,2692,112817883,0.16216825355777265,2751.4166666666665,0.04141433257633098
6733,469458,2016,02,201602,457928720,2722,112817883,0.0,2751.4166666666665,0.04141433257633098
6734,469458,2016,03,201603,450206980,2702,112817883,0.0,2751.4166666666665,0.04141433257633098
6735,469458,2016,04,201604,446104420,2719,112817883,0.0,2751.4166666666665,0.04141433257633098
6736,469458,2016,05,201605,457035820,2778,112817883,0.0,2751.4166666666665,0.04141433257633098
6737,469458,2016,06,201606,457535260,2775,112817883,0.0,2751.4166666666665,0.04141433257633098
6738,469458,2016,07,201607,511069120,2738,112817883,0.0,2751.4166666666665,0.04141433257633098
