회사ID,년도,월,연월,월별_연금보험료,월별_직원수,연매출액,전년도(기록연도)_대비_매출액_증감률,연평균_직원수,전년도(기록연도)_대비_직원수_증감률
131397,2016,12,201612,23404760,84,31029936,0.007620654,83.91666667,0.042443064
131397,2017,1,201701,23979400,86,32444717,0.045594068,87.58333333,0.043694141
131397,2017,2,201702,23670600,85,32444717,0.045594068,87.58333333,0.043694141
131397,2017,3,201703,23561540,84,32444717,0.045594068,87.58333333,0.043694141
131397,2017,4,201704,23621580,83,32444717,0.045594068,87.58333333,0.043694141
131397,2017,5,201705,23897260,84,32444717,0.045594068,87.58333333,0.043694141
131397,2017,6,201706,24634980,86,32444717,0.045594068,87.58333333,0.043694141
131397,2017,7,201707,25810940,83,32444717,0.045594068,87.58333333,0.043694141
131397,2017,8,201708,27165980,89,32444717,0.045594068,87.58333333,0.043694141
131397,2017,9,201709,27104780,89,32444717,0.045594068,87.58333333,0.043694141
131397,2017,10,201710,28011440,92,32444717,0.045594068,87.58333333,0.043694141
131397,2017,11,201711,28868500,95,32444717,0.045594068,87.58333333,0.043694141
131397,2017,12,201712,28868500,95,32444717,0.045594068,87.58333333,0.043694141
131397,2018,1,201801,28220480,93,36071991,0.111798602,97.25,0.110371075
131397,2018,2,201802,28226780,93,36071991,0.111798602,97.25,0.110371075
131397,2018,3,201803,27784780,92,36071991,0.111798602,97.25,0.110371075
131397,2018,4,201804,27954880,93,36071991,0.111798602,97.25,0.110371075
131397,2018,5,201805,29330520,97,36071991,0.111798602,97.25,0.110371075
131397,2018,6,201806,28977000,96,36071991,0.111798602,97.25,0.110371075
131397,2018,7,201807,29775540,96,36071991,0.111798602,97.25,0.110371075
131397,2018,8,201808,29926300,96,36071991,0.111798602,97.25,0.110371075
131397,2018,9,201809,31082520,100,36071991,0.111798602,97.25,0.110371075
131397,2018,10,201810,31895920,103,36071991,0.111798602,97.25,0.110371075
131397,2018,11,201811,31474720,102,36071991,0.111798602,97.25,0.110371075
131397,2018,12,201812,32253740,106,36071991,0.111798602,97.25,0.110371075
131606,2015,11,201511,7195020,44,8027982,,42.5,
131606,2015,12,201512,6795880,41,8027982,,42.5,
131606,2016,1,201601,6166800,37,8489981,0.057548584,47.41666667,0.115686275
131606,2016,2,201602,6442920,39,8489981,0.057548584,47.41666667,0.115686275
131606,2016,3,201603,6594500,40,8489981,0.057548584,47.41666667,0.115686275
131606,2016,4,201604,7593400,48,8489981,0.057548584,47.41666667,0.115686275
131606,2016,5,201605,8265340,53,8489981,0.057548584,47.41666667,0.115686275
131606,2016,6,201606,8576280,55,8489981,0.057548584,47.41666667,0.115686275
131606,2016,7,201607,7801180,48,8489981,0.057548584,47.41666667,0.115686275
131606,2016,8,201608,8380860,52,8489981,0.057548584,47.41666667,0.115686275
131606,2016,9,201609,8056780,50,8489981,0.057548584,47.41666667,0.115686275
131606,2016,10,201610,7911700,49,8489981,0.057548584,47.41666667,0.115686275
131606,2016,11,201611,7974440,49,8489981,0.057548584,47.41666667,0.115686275
131606,2016,12,201612,7985600,49,8489981,0.057548584,47.41666667,0.115686275
131606,2017,1,201701,8262280,51,15154199,0.784950873,74.91666667,0.579964851
131606,2017,2,201702,9569200,60,15154199,0.784950873,74.91666667,0.579964851
131606,2017,3,201703,9424840,59,15154199,0.784950873,74.91666667,0.579964851
131606,2017,4,201704,10584040,69,15154199,0.784950873,74.91666667,0.579964851
131606,2017,5,201705,10470860,68,15154199,0.784950873,74.91666667,0.579964851
131606,2017,6,201706,11191620,73,15154199,0.784950873,74.91666667,0.579964851
131606,2017,7,201707,12296580,79,15154199,0.784950873,74.91666667,0.579964851
131606,2017,8,201708,13739580,89,15154199,0.784950873,74.91666667,0.579964851
131606,2017,9,201709,12684980,82,15154199,0.784950873,74.91666667,0.579964851
131606,2017,10,201710,13349220,87,15154199,0.784950873,74.91666667,0.579964851
131606,2017,11,201711,13985660,92,15154199,0.784950873,74.91666667,0.579964851
131606,2017,12,201712,13717560,90,15154199,0.784950873,74.91666667,0.579964851
131606,2018,1,201801,13593000,89,18496928,0.220581042,91.83333333,0.225806452
131606,2018,2,201802,13755000,90,18496928,0.220581042,91.83333333,0.225806452
131606,2018,3,201803,13390400,87,18496928,0.220581042,91.83333333,0.225806452
131606,2018,4,201804,14765980,95,18496928,0.220581042,91.83333333,0.225806452
131606,2018,5,201805,14760620,94,18496928,0.220581042,91.83333333,0.225806452
131606,2018,6,201806,14979280,94,18496928,0.220581042,91.83333333,0.225806452
131606,2018,7,201807,15685560,93,18496928,0.220581042,91.83333333,0.225806452
131606,2018,8,201808,15728040,93,18496928,0.220581042,91.83333333,0.225806452
131606,2018,9,201809,15463720,91,18496928,0.220581042,91.83333333,0.225806452
131606,2018,10,201810,15683920,92,18496928,0.220581042,91.83333333,0.225806452
131606,2018,11,201811,15707860,92,18496928,0.220581042,91.83333333,0.225806452
131606,2018,12,201812,15794800,92,18496928,0.220581042,91.83333333,0.225806452
131723,2015,11,201511,10131300,57,24499802,,59,
131723,2015,12,201512,10888280,61,24499802,,59,
131723,2016,1,201601,11387880,63,52763170,1.15361618,71.33333333,0.209039548
131723,2016,2,201602,11385360,63,52763170,1.15361618,71.33333333,0.209039548
131723,2016,3,201603,11584000,64,52763170,1.15361618,71.33333333,0.209039548
131723,2016,4,201604,11472860,63,52763170,1.15361618,71.33333333,0.209039548
131723,2016,5,201605,12596380,69,52763170,1.15361618,71.33333333,0.209039548
131723,2016,6,201606,13097320,72,52763170,1.15361618,71.33333333,0.209039548
131723,2016,7,201607,15171860,75,52763170,1.15361618,71.33333333,0.209039548
131723,2016,8,201608,15590700,77,52763170,1.15361618,71.33333333,0.209039548
131723,2016,9,201609,15201100,75,52763170,1.15361618,71.33333333,0.209039548
131723,2016,10,201610,14470580,71,52763170,1.15361618,71.33333333,0.209039548
131723,2016,11,201611,16081740,77,52763170,1.15361618,71.33333333,0.209039548
131723,2016,12,201612,18572120,87,52763170,1.15361618,71.33333333,0.209039548
131723,2017,1,201701,19440320,92,58105359,0.101248447,75.75,0.061915888
131723,2017,2,201702,19414920,93,58105359,0.101248447,75.75,0.061915888
131723,2017,3,201703,19235020,93,58105359,0.101248447,75.75,0.061915888
131723,2017,4,201704,18694760,90,58105359,0.101248447,75.75,0.061915888
131723,2017,5,201705,12543060,60,58105359,0.101248447,75.75,0.061915888
131723,2017,6,201706,12543060,60,58105359,0.101248447,75.75,0.061915888
131723,2017,7,201707,14477720,64,58105359,0.101248447,75.75,0.061915888
131723,2017,8,201708,14721160,66,58105359,0.101248447,75.75,0.061915888
131723,2017,9,201709,14897120,68,58105359,0.101248447,75.75,0.061915888
131723,2017,10,201710,16028220,74,58105359,0.101248447,75.75,0.061915888
131723,2017,11,201711,16115260,75,58105359,0.101248447,75.75,0.061915888
131723,2017,12,201712,15731420,74,58105359,0.101248447,75.75,0.061915888
131723,2018,1,201801,15962460,75,63013077,0.084462399,85.33333333,0.126512651
131723,2018,2,201802,15821780,74,63013077,0.084462399,85.33333333,0.126512651
131723,2018,3,201803,17028340,77,63013077,0.084462399,85.33333333,0.126512651
131723,2018,4,201804,17985320,82,63013077,0.084462399,85.33333333,0.126512651
131723,2018,5,201805,18386540,85,63013077,0.084462399,85.33333333,0.126512651
131723,2018,6,201806,19403080,88,63013077,0.084462399,85.33333333,0.126512651
131723,2018,7,201807,19972720,87,63013077,0.084462399,85.33333333,0.126512651
131723,2018,8,201808,20708480,90,63013077,0.084462399,85.33333333,0.126512651
131723,2018,9,201809,21014140,89,63013077,0.084462399,85.33333333,0.126512651
131723,2018,10,201810,21370360,90,63013077,0.084462399,85.33333333,0.126512651
131723,2018,11,201811,22062100,91,63013077,0.084462399,85.33333333,0.126512651
131723,2018,12,201812,23208440,96,63013077,0.084462399,85.33333333,0.126512651
131842,2015,11,201511,5733880,23,3159028,,23,
131842,2015,12,201512,5703920,23,3159028,,23,
131842,2016,1,201601,5919920,24,3946967,0.249424507,27.83333333,0.210144928
131842,2016,2,201602,5919920,24,3946967,0.249424507,27.83333333,0.210144928
131842,2016,3,201603,5897960,24,3946967,0.249424507,27.83333333,0.210144928
131842,2016,4,201604,5892920,24,3946967,0.249424507,27.83333333,0.210144928
131842,2016,5,201605,5892920,24,3946967,0.249424507,27.83333333,0.210144928
131842,2016,6,201606,5731740,23,3946967,0.249424507,27.83333333,0.210144928
131842,2016,7,201607,6313640,26,3946967,0.249424507,27.83333333,0.210144928
131842,2016,8,201608,6548800,27,3946967,0.249424507,27.83333333,0.210144928
131842,2016,9,201609,6890260,29,3946967,0.249424507,27.83333333,0.210144928
131842,2016,10,201610,7677660,33,3946967,0.249424507,27.83333333,0.210144928
131842,2016,11,201611,8881400,38,3946967,0.249424507,27.83333333,0.210144928
131842,2016,12,201612,8715780,38,3946967,0.249424507,27.83333333,0.210144928
131842,2018,1,201801,21117000,91,11734881,1.973138868,79.58333333,1.859281437
131842,2018,2,201802,20244920,87,11734881,1.973138868,79.58333333,1.859281437
131842,2018,3,201803,19205180,82,11734881,1.973138868,79.58333333,1.859281437
131842,2018,4,201804,18242380,77,11734881,1.973138868,79.58333333,1.859281437
131842,2018,5,201805,17968680,76,11734881,1.973138868,79.58333333,1.859281437
131842,2018,6,201806,17838620,76,11734881,1.973138868,79.58333333,1.859281437
131842,2018,7,201807,19801220,79,11734881,1.973138868,79.58333333,1.859281437
131842,2018,8,201808,19352560,78,11734881,1.973138868,79.58333333,1.859281437
131842,2018,9,201809,19501060,79,11734881,1.973138868,79.58333333,1.859281437
131842,2018,10,201810,19216940,78,11734881,1.973138868,79.58333333,1.859281437
131842,2018,11,201811,19054940,77,11734881,1.973138868,79.58333333,1.859281437
131842,2018,12,201812,18652200,75,11734881,1.973138868,79.58333333,1.859281437
131872,2015,11,201511,19989040,82,46789832,,81.5,
131872,2015,12,201512,19809040,81,46789832,,81.5,
131872,2016,1,201601,19809040,81,51781392,0.106680443,83.5,0.024539877
131872,2016,2,201602,19809040,81,51781392,0.106680443,83.5,0.024539877
131872,2016,3,201603,20382880,85,51781392,0.106680443,83.5,0.024539877
131872,2016,4,201604,20953980,87,51781392,0.106680443,83.5,0.024539877
131872,2016,5,201605,21133980,88,51781392,0.106680443,83.5,0.024539877
131872,2016,6,201606,21133980,88,51781392,0.106680443,83.5,0.024539877
131872,2016,7,201607,21602500,82,51781392,0.106680443,83.5,0.024539877
131872,2016,8,201608,21909920,83,51781392,0.106680443,83.5,0.024539877
131872,2016,9,201609,21723260,82,51781392,0.106680443,83.5,0.024539877
131872,2016,10,201610,21927660,83,51781392,0.106680443,83.5,0.024539877
131872,2016,11,201611,21681240,82,51781392,0.106680443,83.5,0.024539877
131872,2016,12,201612,21179240,80,51781392,0.106680443,83.5,0.024539877
131872,2017,1,201701,21404240,81,61009844,0.178219465,84.16666667,0.007984032
131872,2017,2,201702,21151340,80,61009844,0.178219465,84.16666667,0.007984032
131872,2017,3,201703,21601340,82,61009844,0.178219465,84.16666667,0.007984032
131872,2017,4,201704,21601340,82,61009844,0.178219465,84.16666667,0.007984032
131872,2017,5,201705,21376340,81,61009844,0.178219465,84.16666667,0.007984032
131872,2017,6,201706,22145760,84,61009844,0.178219465,84.16666667,0.007984032
131872,2017,7,201707,22481580,83,61009844,0.178219465,84.16666667,0.007984032
131872,2017,8,201708,23164040,86,61009844,0.178219465,84.16666667,0.007984032
131872,2017,9,201709,23211580,86,61009844,0.178219465,84.16666667,0.007984032
131872,2017,10,201710,23207080,86,61009844,0.178219465,84.16666667,0.007984032
131872,2017,11,201711,24293000,91,61009844,0.178219465,84.16666667,0.007984032
131872,2017,12,201712,23468260,88,61009844,0.178219465,84.16666667,0.007984032
131872,2018,1,201801,23883520,90,69659062,0.141767581,86.25,0.024752475
131872,2018,2,201802,23417160,88,69659062,0.141767581,86.25,0.024752475
131872,2018,3,201803,22962660,86,69659062,0.141767581,86.25,0.024752475
131872,2018,4,201804,22738840,85,69659062,0.141767581,86.25,0.024752475
131872,2018,5,201805,22993800,86,69659062,0.141767581,86.25,0.024752475
131872,2018,6,201806,22163040,83,69659062,0.141767581,86.25,0.024752475
131872,2018,7,201807,23922940,87,69659062,0.141767581,86.25,0.024752475
131872,2018,8,201808,24170440,88,69659062,0.141767581,86.25,0.024752475
131872,2018,9,201809,22910540,83,69659062,0.141767581,86.25,0.024752475
131872,2018,10,201810,24058840,87,69659062,0.141767581,86.25,0.024752475
131872,2018,11,201811,23690020,86,69659062,0.141767581,86.25,0.024752475
131872,2018,12,201812,23819280,86,69659062,0.141767581,86.25,0.024752475
132007,2015,11,201511,2338240,17,1272598,,16.5,
132007,2015,12,201512,2242480,16,1272598,,16.5,
132007,2016,1,201601,2137540,15,3902273,2.0663831,70.08333333,3.247474747
132007,2016,2,201602,2698780,20,3902273,2.0663831,70.08333333,3.247474747
132007,2016,3,201603,2886880,24,3902273,2.0663831,70.08333333,3.247474747
132007,2016,4,201604,9839000,81,3902273,2.0663831,70.08333333,3.247474747
132007,2016,5,201605,10406000,86,3902273,2.0663831,70.08333333,3.247474747
132007,2016,6,201606,10639460,89,3902273,2.0663831,70.08333333,3.247474747
132007,2016,7,201607,10993180,89,3902273,2.0663831,70.08333333,3.247474747
132007,2016,8,201608,10993180,89,3902273,2.0663831,70.08333333,3.247474747
132007,2016,9,201609,10990480,89,3902273,2.0663831,70.08333333,3.247474747
132007,2016,10,201610,10763680,87,3902273,2.0663831,70.08333333,3.247474747
132007,2016,11,201611,10136020,82,3902273,2.0663831,70.08333333,3.247474747
132007,2016,12,201612,11043220,90,3902273,2.0663831,70.08333333,3.247474747
132007,2018,1,201801,11810760,73,4580315,0.173755655,75.5,0.077288942
132007,2018,2,201802,10427400,65,4580315,0.173755655,75.5,0.077288942
132007,2018,3,201803,11074620,70,4580315,0.173755655,75.5,0.077288942
132007,2018,4,201804,12035720,77,4580315,0.173755655,75.5,0.077288942
132007,2018,5,201805,12177280,78,4580315,0.173755655,75.5,0.077288942
132007,2018,6,201806,11914040,76,4580315,0.173755655,75.5,0.077288942
132007,2018,7,201807,12876880,81,4580315,0.173755655,75.5,0.077288942
132007,2018,8,201808,12193740,76,4580315,0.173755655,75.5,0.077288942
132007,2018,9,201809,12476860,78,4580315,0.173755655,75.5,0.077288942
132007,2018,10,201810,12456160,78,4580315,0.173755655,75.5,0.077288942
132007,2018,11,201811,12456160,78,4580315,0.173755655,75.5,0.077288942
132007,2018,12,201812,12222540,76,4580315,0.173755655,75.5,0.077288942
132156,2015,11,201511,8758880,44,25488570,,45,
132156,2015,12,201512,8867780,46,25488570,,45,
132156,2016,1,201601,9603680,52,30066323,0.179600229,55.91666667,0.242592593
132156,2016,2,201602,9733900,53,30066323,0.179600229,55.91666667,0.242592593
132156,2016,3,201603,10168940,56,30066323,0.179600229,55.91666667,0.242592593
132156,2016,4,201604,9973280,55,30066323,0.179600229,55.91666667,0.242592593
132156,2016,5,201605,9973280,55,30066323,0.179600229,55.91666667,0.242592593
132156,2016,6,201606,9973280,55,30066323,0.179600229,55.91666667,0.242592593
132156,2016,7,201607,12107360,55,30066323,0.179600229,55.91666667,0.242592593
132156,2016,8,201608,12243440,56,30066323,0.179600229,55.91666667,0.242592593
132156,2016,9,201609,12243440,56,30066323,0.179600229,55.91666667,0.242592593
132156,2016,10,201610,12015480,57,30066323,0.179600229,55.91666667,0.242592593
132156,2016,11,201611,12564740,61,30066323,0.179600229,55.91666667,0.242592593
132156,2016,12,201612,12369440,60,30066323,0.179600229,55.91666667,0.242592593
132156,2017,1,201701,12825180,63,44722613,0.487465328,63.75,0.140089419
132156,2017,2,201702,12964860,64,44722613,0.487465328,63.75,0.140089419
132156,2017,3,201703,12844100,63,44722613,0.487465328,63.75,0.140089419
132156,2017,4,201704,12857780,63,44722613,0.487465328,63.75,0.140089419
132156,2017,5,201705,12907640,63,44722613,0.487465328,63.75,0.140089419
132156,2017,6,201706,12913660,64,44722613,0.487465328,63.75,0.140089419
132156,2017,7,201707,14989880,64,44722613,0.487465328,63.75,0.140089419
132156,2017,8,201708,14989880,64,44722613,0.487465328,63.75,0.140089419
132156,2017,9,201709,13826460,60,44722613,0.487465328,63.75,0.140089419
132156,2017,10,201710,14390220,64,44722613,0.487465328,63.75,0.140089419
132156,2017,11,201711,14765880,67,44722613,0.487465328,63.75,0.140089419
132156,2017,12,201712,14550880,66,44722613,0.487465328,63.75,0.140089419
132156,2018,1,201801,16607280,78,81633567,0.82533089,85.08333333,0.334640523
132156,2018,2,201802,16489380,77,81633567,0.82533089,85.08333333,0.334640523
132156,2018,3,201803,16620980,77,81633567,0.82533089,85.08333333,0.334640523
132156,2018,4,201804,18006260,83,81633567,0.82533089,85.08333333,0.334640523
132156,2018,5,201805,19056560,87,81633567,0.82533089,85.08333333,0.334640523
132156,2018,6,201806,19275620,88,81633567,0.82533089,85.08333333,0.334640523
132156,2018,7,201807,22141700,87,81633567,0.82533089,85.08333333,0.334640523
132156,2018,8,201808,22816700,90,81633567,0.82533089,85.08333333,0.334640523
132156,2018,9,201809,22202540,88,81633567,0.82533089,85.08333333,0.334640523
132156,2018,10,201810,22427540,89,81633567,0.82533089,85.08333333,0.334640523
132156,2018,11,201811,22652540,90,81633567,0.82533089,85.08333333,0.334640523
132156,2018,12,201812,21935600,87,81633567,0.82533089,85.08333333,0.334640523
132164,2015,11,201511,13255420,59,25625101,,59.5,
